,legalguilt,question,rate_punishment,rating,scenario,start,stop,subjguilt,uid
6490,false,14,90.0,1,17,2020-03-19 00:48:56,2020-03-19 00:51:11,false,A363NKR14886XG
6491,false,15,98.0,4,24,2020-03-19 00:48:56,2020-03-19 00:51:43,false,A363NKR14886XG
6492,false,16,21.0,22,10,2020-03-19 00:48:56,2020-03-19 00:52:24,false,A363NKR14886XG
6493,true,17,96.0,61,25,2020-03-19 00:52:40,2020-03-19 00:54:24,true,A363NKR14886XG
6494,false,18,52.0,23,8,2020-03-19 00:52:40,2020-03-19 00:54:55,true,A363NKR14886XG
6495,false,19,80.0,18,11,2020-03-19 00:52:40,2020-03-19 00:55:36,false,A363NKR14886XG
6496,false,20,14.0,3,6,2020-03-19 00:52:40,2020-03-19 00:56:07,false,A363NKR14886XG
6497,true,21,98.0,46,29,2020-03-19 00:52:40,2020-03-19 00:56:35,true,A363NKR14886XG
6498,false,22,97.0,13,28,2020-03-19 00:56:44,2020-03-19 00:57:16,true,A363NKR14886XG
6499,true,23,97.0,91,27,2020-03-19 00:56:44,2020-03-19 00:58:00,true,A363NKR14886XG
6500,false,24,99.0,54,30,2020-03-19 00:56:44,2020-03-19 00:58:39,true,A363NKR14886XG
6501,false,25,19.0,2,4,2020-03-19 00:56:44,2020-03-19 00:59:02,false,A363NKR14886XG
6502,true,26,99.0,76,26,2020-03-19 00:56:44,2020-03-19 00:59:37,true,A363NKR14886XG
6503,true,27,98.0,84,18,2020-03-19 00:56:44,2020-03-19 01:00:20,true,A363NKR14886XG
6504,false,0,100.0,26,15,2020-03-19 01:01:19,2020-03-19 01:02:52,true,AYH5S2NOTSFKR
6505,true,1,80.0,72,9,2020-03-19 01:01:19,2020-03-19 01:03:16,true,AYH5S2NOTSFKR
6506,false,28,13.0,7,9,2020-03-19 01:00:29,2020-03-19 01:03:30,false,A363NKR14886XG
6507,false,29,72.0,6,21,2020-03-19 01:00:29,2020-03-19 01:03:58,false,A363NKR14886XG
6508,false,2,82.0,0,4,2020-03-19 01:03:31,2020-03-19 01:04:20,true,AYH5S2NOTSFKR
6509,false,30,15.0,4,2,2020-03-19 01:00:29,2020-03-19 01:04:40,false,A363NKR14886XG
6510,false,3,100.0,50,19,2020-03-19 01:03:31,2020-03-19 01:05:23,true,AYH5S2NOTSFKR
6511,true,4,57.0,98,8,2020-03-19 01:03:31,2020-03-19 01:05:54,true,AYH5S2NOTSFKR
6512,false,5,23.0,0,17,2020-03-19 01:03:31,2020-03-19 01:06:20,false,AYH5S2NOTSFKR
6513,false,6,99.0,36,31,2020-03-19 01:03:31,2020-03-19 01:07:27,false,AYH5S2NOTSFKR
6514,false,7,80.0,48,12,2020-03-19 01:08:27,2020-03-19 01:09:14,true,AYH5S2NOTSFKR
6515,true,8,100.0,97,10,2020-03-19 01:08:27,2020-03-19 01:09:45,true,AYH5S2NOTSFKR
6516,false,9,85.0,0,11,2020-03-19 01:08:27,2020-03-19 01:10:04,false,AYH5S2NOTSFKR
6517,false,10,100.0,37,23,2020-03-19 01:08:27,2020-03-19 01:10:47,false,AYH5S2NOTSFKR
6518,false,11,98.0,1,16,2020-03-19 01:11:11,2020-03-19 01:11:40,false,AYH5S2NOTSFKR
6519,false,12,99.0,2,26,2020-03-19 01:11:11,2020-03-19 01:12:11,false,AYH5S2NOTSFKR
6520,false,13,100.0,0,29,2020-03-19 01:11:11,2020-03-19 01:12:44,false,AYH5S2NOTSFKR
6521,true,14,30.0,67,3,2020-03-19 01:11:11,2020-03-19 01:13:17,true,AYH5S2NOTSFKR
6522,true,15,61.0,82,6,2020-03-19 01:11:11,2020-03-19 01:13:56,true,AYH5S2NOTSFKR
6523,true,16,100.0,61,28,2020-03-19 01:11:11,2020-03-19 01:15:38,true,AYH5S2NOTSFKR
6524,false,17,98.0,26,24,2020-03-19 01:15:47,2020-03-19 01:16:30,true,AYH5S2NOTSFKR
6525,true,18,60.0,100,13,2020-03-19 01:15:47,2020-03-19 01:16:59,true,AYH5S2NOTSFKR
6526,false,19,71.0,26,20,2020-03-19 01:15:47,2020-03-19 01:17:35,false,AYH5S2NOTSFKR
6527,false,20,52.0,0,5,2020-03-19 01:15:47,2020-03-19 01:17:59,false,AYH5S2NOTSFKR
6528,false,21,60.0,1,2,2020-03-19 01:15:47,2020-03-19 01:18:36,false,AYH5S2NOTSFKR
6529,false,22,75.0,19,1,2020-03-19 01:18:43,2020-03-19 01:19:46,false,AYH5S2NOTSFKR
6530,false,23,63.0,0,27,2020-03-19 01:18:43,2020-03-19 01:20:12,false,AYH5S2NOTSFKR
6531,false,24,84.0,26,21,2020-03-19 01:18:43,2020-03-19 01:20:52,false,AYH5S2NOTSFKR
6532,true,25,82.0,100,7,2020-03-19 01:18:43,2020-03-19 01:21:18,true,AYH5S2NOTSFKR
6533,false,26,100.0,9,25,2020-03-19 01:18:43,2020-03-19 01:21:38,false,AYH5S2NOTSFKR
6534,false,27,100.0,41,30,2020-03-19 01:18:43,2020-03-19 01:22:02,false,AYH5S2NOTSFKR
6535,false,28,100.0,0,22,2020-03-19 01:22:21,2020-03-19 01:22:53,false,AYH5S2NOTSFKR
6536,false,29,100.0,1,18,2020-03-19 01:22:21,2020-03-19 01:23:20,true,AYH5S2NOTSFKR
6537,false,30,33.0,0,14,2020-03-19 01:22:21,2020-03-19 01:23:50,false,AYH5S2NOTSFKR
6538,false,0,48.0,13,24,2020-03-19 01:49:17,2020-03-19 01:50:28,true,A3VG2LUKQLXCBL
6539,false,1,29.0,35,10,2020-03-19 01:49:17,2020-03-19 01:51:15,true,A3VG2LUKQLXCBL
6540,false,2,100.0,45,30,2020-03-19 01:51:35,2020-03-19 01:52:43,false,A3VG2LUKQLXCBL
6541,true,3,100.0,75,31,2020-03-19 01:51:35,2020-03-19 01:53:30,true,A3VG2LUKQLXCBL
6542,true,4,30.0,69,7,2020-03-19 01:51:35,2020-03-19 01:54:26,true,A3VG2LUKQLXCBL
6543,false,5,63.0,6,17,2020-03-19 01:51:35,2020-03-19 01:55:25,false,A3VG2LUKQLXCBL
6544,false,6,26.0,0,6,2020-03-19 01:51:35,2020-03-19 01:56:22,false,A3VG2LUKQLXCBL
6545,true,7,100.0,78,23,2020-03-19 01:56:50,2020-03-19 01:57:37,true,A3VG2LUKQLXCBL
6546,false,8,50.0,27,11,2020-03-19 01:56:50,2020-03-19 01:58:45,true,A3VG2LUKQLXCBL
6547,true,9,98.0,95,29,2020-03-19 01:56:50,2020-03-19 01:59:25,true,A3VG2LUKQLXCBL
6548,false,10,98.0,41,15,2020-03-19 01:56:50,2020-03-19 02:00:30,true,A3VG2LUKQLXCBL
6549,true,11,67.0,94,27,2020-03-19 02:00:47,2020-03-19 02:01:26,true,A3VG2LUKQLXCBL
6550,false,12,30.0,8,20,2020-03-19 02:00:47,2020-03-19 02:02:22,false,A3VG2LUKQLXCBL
6551,false,13,47.0,36,22,2020-03-19 02:00:47,2020-03-19 02:03:23,true,A3VG2LUKQLXCBL
6552,false,14,71.0,3,18,2020-03-19 02:00:47,2020-03-19 02:04:50,false,A3VG2LUKQLXCBL
6553,true,15,75.0,71,26,2020-03-19 02:00:47,2020-03-19 02:05:42,true,A3VG2LUKQLXCBL
6554,false,16,15.0,0,9,2020-03-19 02:00:47,2020-03-19 02:06:24,false,A3VG2LUKQLXCBL
6555,true,17,100.0,75,25,2020-03-19 02:06:36,2020-03-19 02:07:13,true,A3VG2LUKQLXCBL
6556,true,18,26.0,93,5,2020-03-19 02:06:36,2020-03-19 02:07:57,true,A3VG2LUKQLXCBL
6557,false,19,5.0,86,8,2020-03-19 02:06:36,2020-03-19 02:08:41,true,A3VG2LUKQLXCBL
6558,true,20,84.0,99,13,2020-03-19 02:06:36,2020-03-19 02:09:20,true,A3VG2LUKQLXCBL
6559,false,21,99.0,45,28,2020-03-19 02:06:36,2020-03-19 02:10:24,false,A3VG2LUKQLXCBL
6560,false,22,31.0,22,14,2020-03-19 02:10:35,2020-03-19 02:12:07,false,A3VG2LUKQLXCBL
6561,false,23,22.0,41,2,2020-03-19 02:10:35,2020-03-19 02:13:07,false,A3VG2LUKQLXCBL
6562,false,24,22.0,51,4,2020-03-19 02:10:35,2020-03-19 02:13:50,true,A3VG2LUKQLXCBL
6563,false,25,12.0,7,3,2020-03-19 02:10:35,2020-03-19 02:14:39,false,A3VG2LUKQLXCBL
6564,true,26,22.0,97,21,2020-03-19 02:10:35,2020-03-19 02:15:12,true,A3VG2LUKQLXCBL
6565,true,27,39.0,97,1,2020-03-19 02:10:35,2020-03-19 02:15:55,true,A3VG2LUKQLXCBL
6566,false,28,35.0,25,19,2020-03-19 02:16:20,2020-03-19 02:16:47,false,A3VG2LUKQLXCBL
6567,true,29,48.0,96,16,2020-03-19 02:16:20,2020-03-19 02:17:24,true,A3VG2LUKQLXCBL
6568,false,30,32.0,7,12,2020-03-19 02:16:20,2020-03-19 02:18:02,false,A3VG2LUKQLXCBL
6569,false,0,2.0,4,27,2020-03-19 03:03:36,2020-03-19 03:04:26,false,A28TXHXPVNZ0KN
6570,false,1,7.0,6,23,2020-03-19 03:03:36,2020-03-19 03:05:10,true,A28TXHXPVNZ0KN
6571,true,0,79.0,46,29,2020-03-19 03:13:59,2020-03-19 03:14:14,true,A4HQEI5GW8KM2
6572,true,1,74.0,46,5,2020-03-19 03:13:59,2020-03-19 03:14:24,true,A4HQEI5GW8KM2
6573,true,1,33.0,53,5,2020-03-19 03:14:27,2020-03-19 03:15:09,true,A4HQEI5GW8KM2
6574,true,1,84.0,49,5,2020-03-19 03:15:11,2020-03-19 03:15:33,true,A4HQEI5GW8KM2
6575,true,1,41.0,52,5,2020-03-19 03:15:35,2020-03-19 03:15:43,true,A4HQEI5GW8KM2
6576,true,1,31.0,50,5,2020-03-19 03:15:45,2020-03-19 03:16:02,false,A4HQEI5GW8KM2
6577,true,1,53.0,73,5,2020-03-19 03:16:04,2020-03-19 03:16:32,false,A4HQEI5GW8KM2
6578,true,1,27.0,62,5,2020-03-19 03:16:34,2020-03-19 03:16:53,true,A4HQEI5GW8KM2
6579,false,1,55.0,82,5,2020-03-19 03:16:55,2020-03-19 03:17:05,false,A4HQEI5GW8KM2
6580,true,1,46.0,61,5,2020-03-19 03:17:07,2020-03-19 03:17:17,false,A4HQEI5GW8KM2
6581,true,0,79.0,55,30,2020-03-19 03:18:15,2020-03-19 03:18:24,true,A8XSKOAT2R8BW
6582,false,1,83.0,69,7,2020-03-19 03:18:15,2020-03-19 03:18:38,true,A8XSKOAT2R8BW
6583,true,2,83.0,71,6,2020-03-19 03:18:48,2020-03-19 03:18:55,true,A8XSKOAT2R8BW
6584,false,3,88.0,72,21,2020-03-19 03:18:48,2020-03-19 03:19:06,false,A8XSKOAT2R8BW
6585,true,4,84.0,67,12,2020-03-19 03:18:48,2020-03-19 03:19:16,true,A8XSKOAT2R8BW
6586,true,5,85.0,70,22,2020-03-19 03:18:48,2020-03-19 03:19:44,true,A8XSKOAT2R8BW
6587,true,6,82.0,64,17,2020-03-19 03:18:48,2020-03-19 03:19:51,true,A8XSKOAT2R8BW
6588,true,7,81.0,67,2,2020-03-19 03:20:01,2020-03-19 03:20:11,true,A8XSKOAT2R8BW
6589,true,8,84.0,67,29,2020-03-19 03:20:01,2020-03-19 03:20:21,true,A8XSKOAT2R8BW
6590,true,9,86.0,70,10,2020-03-19 03:20:01,2020-03-19 03:20:28,true,A8XSKOAT2R8BW
6591,true,10,81.0,71,5,2020-03-19 03:20:01,2020-03-19 03:20:41,true,A8XSKOAT2R8BW
6592,true,11,86.0,70,11,2020-03-19 03:21:02,2020-03-19 03:21:09,true,A8XSKOAT2R8BW
6593,true,12,83.0,73,13,2020-03-19 03:21:02,2020-03-19 03:21:19,true,A8XSKOAT2R8BW
6594,true,13,86.0,81,26,2020-03-19 03:21:02,2020-03-19 03:21:50,true,A8XSKOAT2R8BW
6595,true,14,88.0,82,18,2020-03-19 03:21:02,2020-03-19 03:22:00,true,A8XSKOAT2R8BW
6596,true,15,87.0,75,24,2020-03-19 03:21:02,2020-03-19 03:22:12,true,A8XSKOAT2R8BW
6597,true,16,76.0,82,27,2020-03-19 03:21:02,2020-03-19 03:24:33,true,A8XSKOAT2R8BW
6598,true,17,76.0,62,28,2020-03-19 03:24:45,2020-03-19 03:24:54,true,A8XSKOAT2R8BW
6599,true,1,47.0,76,5,2020-03-19 03:17:19,2020-03-19 03:26:42,false,A4HQEI5GW8KM2
6600,false,1,30.0,64,5,2020-03-19 03:26:44,2020-03-19 03:27:05,true,A4HQEI5GW8KM2
6601,true,1,78.0,48,5,2020-03-19 03:27:07,2020-03-19 03:27:14,false,A4HQEI5GW8KM2
6602,false,1,38.0,62,5,2020-03-19 03:27:16,2020-03-19 03:27:23,true,A4HQEI5GW8KM2
6603,true,1,28.0,62,5,2020-03-19 03:27:25,2020-03-19 03:27:37,false,A4HQEI5GW8KM2
6604,true,1,48.0,86,5,2020-03-19 03:27:39,2020-03-19 03:27:46,false,A4HQEI5GW8KM2
6605,true,1,32.0,69,5,2020-03-19 03:27:49,2020-03-19 03:27:58,false,A4HQEI5GW8KM2
6606,true,1,37.0,81,5,2020-03-19 03:28:00,2020-03-19 03:28:07,false,A4HQEI5GW8KM2
6607,false,1,21.0,56,5,2020-03-19 03:28:09,2020-03-19 03:28:24,true,A4HQEI5GW8KM2
6608,false,1,45.0,74,5,2020-03-19 03:28:26,2020-03-19 03:28:33,true,A4HQEI5GW8KM2
6609,true,0,84.0,87,26,2020-03-19 03:28:29,2020-03-19 03:28:38,true,A367RPWM0FPY5K
6610,true,1,49.0,92,6,2020-03-19 03:28:29,2020-03-19 03:28:44,true,A367RPWM0FPY5K
6611,false,1,25.0,66,5,2020-03-19 03:28:36,2020-03-19 03:28:44,true,A4HQEI5GW8KM2
6612,false,1,48.0,79,5,2020-03-19 03:28:46,2020-03-19 03:28:53,true,A4HQEI5GW8KM2
6613,true,2,87.0,83,4,2020-03-19 03:28:49,2020-03-19 03:28:56,true,A367RPWM0FPY5K
6614,false,1,79.0,44,5,2020-03-19 03:28:55,2020-03-19 03:29:03,false,A4HQEI5GW8KM2
6615,true,3,78.0,80,31,2020-03-19 03:28:49,2020-03-19 03:29:06,true,A367RPWM0FPY5K
6616,true,1,26.0,46,5,2020-03-19 03:29:05,2020-03-19 03:29:13,true,A4HQEI5GW8KM2
6617,true,4,49.0,80,23,2020-03-19 03:28:49,2020-03-19 03:29:16,true,A367RPWM0FPY5K
6618,true,5,61.0,90,13,2020-03-19 03:28:49,2020-03-19 03:29:22,false,A367RPWM0FPY5K
6619,true,1,48.0,85,5,2020-03-19 03:29:15,2020-03-19 03:29:23,false,A4HQEI5GW8KM2
6620,true,6,87.0,75,5,2020-03-19 03:28:49,2020-03-19 03:29:28,true,A367RPWM0FPY5K
6621,true,1,72.0,50,5,2020-03-19 03:29:25,2020-03-19 03:29:31,false,A4HQEI5GW8KM2
6622,false,1,26.0,74,5,2020-03-19 03:29:33,2020-03-19 03:29:40,true,A4HQEI5GW8KM2
6623,true,1,40.0,77,5,2020-03-19 03:29:42,2020-03-19 03:29:49,true,A4HQEI5GW8KM2
6624,true,7,64.0,83,9,2020-03-19 03:29:49,2020-03-19 03:29:55,true,A367RPWM0FPY5K
6625,false,1,89.0,39,5,2020-03-19 03:29:51,2020-03-19 03:29:59,true,A4HQEI5GW8KM2
6626,true,8,78.0,64,29,2020-03-19 03:29:49,2020-03-19 03:30:03,true,A367RPWM0FPY5K
6627,false,1,26.0,59,5,2020-03-19 03:30:01,2020-03-19 03:30:07,true,A4HQEI5GW8KM2
6628,false,9,71.0,78,10,2020-03-19 03:29:49,2020-03-19 03:30:13,false,A367RPWM0FPY5K
6629,true,1,30.0,65,5,2020-03-19 03:30:09,2020-03-19 03:30:17,false,A4HQEI5GW8KM2
6630,false,10,82.0,77,7,2020-03-19 03:29:49,2020-03-19 03:30:22,false,A367RPWM0FPY5K
6631,true,1,31.0,77,5,2020-03-19 03:30:19,2020-03-19 03:30:26,false,A4HQEI5GW8KM2
6632,true,1,30.0,68,5,2020-03-19 03:30:28,2020-03-19 03:30:41,false,A4HQEI5GW8KM2
6633,true,1,40.0,85,5,2020-03-19 03:30:43,2020-03-19 03:30:51,false,A4HQEI5GW8KM2
6634,false,18,81.0,71,23,2020-03-19 03:30:29,2020-03-19 03:30:36,true,A8XSKOAT2R8BW
6635,true,19,72.0,80,25,2020-03-19 03:30:29,2020-03-19 03:30:43,true,A8XSKOAT2R8BW
6636,false,1,73.0,50,5,2020-03-19 03:30:53,2020-03-19 03:31:00,true,A4HQEI5GW8KM2
6637,true,1,45.0,78,5,2020-03-19 03:31:02,2020-03-19 03:31:30,false,A4HQEI5GW8KM2
6638,true,1,88.0,62,5,2020-03-19 03:31:32,2020-03-19 03:31:53,false,A4HQEI5GW8KM2
6639,false,1,43.0,74,5,2020-03-19 03:31:55,2020-03-19 03:33:37,true,A4HQEI5GW8KM2
6640,false,1,51.0,63,5,2020-03-19 03:33:39,2020-03-19 03:34:24,true,A4HQEI5GW8KM2
6641,false,1,42.0,70,5,2020-03-19 03:34:26,2020-03-19 03:35:23,true,A4HQEI5GW8KM2
6642,false,1,68.0,37,5,2020-03-19 03:35:25,2020-03-19 03:36:17,true,A4HQEI5GW8KM2
6643,true,1,43.0,77,5,2020-03-19 03:36:19,2020-03-19 03:37:59,false,A4HQEI5GW8KM2
6644,false,1,54.0,75,5,2020-03-19 03:38:02,2020-03-19 03:38:57,true,A4HQEI5GW8KM2
6645,false,1,46.0,64,5,2020-03-19 03:38:59,2020-03-19 03:39:47,true,A4HQEI5GW8KM2
6646,false,1,38.0,69,5,2020-03-19 03:39:49,2020-03-19 03:40:06,true,A4HQEI5GW8KM2
6647,false,1,36.0,76,5,2020-03-19 03:40:08,2020-03-19 03:40:16,true,A4HQEI5GW8KM2
6648,true,1,72.0,45,5,2020-03-19 03:40:18,2020-03-19 03:40:25,false,A4HQEI5GW8KM2
6649,false,1,49.0,66,5,2020-03-19 03:40:27,2020-03-19 03:40:35,true,A4HQEI5GW8KM2
6650,true,1,32.0,63,5,2020-03-19 03:40:37,2020-03-19 03:40:45,false,A4HQEI5GW8KM2
6651,true,1,39.0,77,5,2020-03-19 03:40:47,2020-03-19 03:40:53,false,A4HQEI5GW8KM2
6652,false,1,33.0,87,5,2020-03-19 03:40:55,2020-03-19 03:41:02,true,A4HQEI5GW8KM2
6653,true,1,49.0,72,5,2020-03-19 03:41:05,2020-03-19 03:41:13,true,A4HQEI5GW8KM2
6654,false,1,40.0,54,5,2020-03-19 03:41:15,2020-03-19 03:41:24,true,A4HQEI5GW8KM2
6655,true,0,47.0,41,14,2020-03-19 03:43:19,2020-03-19 03:43:32,true,A1F2QH2LX69A2D
6656,true,1,50.0,65,31,2020-03-19 03:43:19,2020-03-19 03:43:39,true,A1F2QH2LX69A2D
6657,true,2,59.0,53,18,2020-03-19 03:43:48,2020-03-19 03:43:57,true,A1F2QH2LX69A2D
6658,true,3,64.0,41,16,2020-03-19 03:43:48,2020-03-19 03:44:17,true,A1F2QH2LX69A2D
6659,true,4,69.0,52,23,2020-03-19 03:43:48,2020-03-19 03:44:27,true,A1F2QH2LX69A2D
6660,true,5,61.0,51,10,2020-03-19 03:43:48,2020-03-19 03:44:37,true,A1F2QH2LX69A2D
6661,true,6,57.0,50,4,2020-03-19 03:43:48,2020-03-19 03:44:48,true,A1F2QH2LX69A2D
6662,true,7,62.0,60,19,2020-03-19 03:45:32,2020-03-19 03:45:45,true,A1F2QH2LX69A2D
6663,true,8,56.0,53,17,2020-03-19 03:45:32,2020-03-19 03:45:54,true,A1F2QH2LX69A2D
6664,true,9,51.0,43,29,2020-03-19 03:45:32,2020-03-19 03:46:01,true,A1F2QH2LX69A2D
6665,true,10,51.0,46,26,2020-03-19 03:45:32,2020-03-19 03:46:09,true,A1F2QH2LX69A2D
6666,false,0,89.0,79,28,2020-03-19 03:46:35,2020-03-19 03:46:46,false,A2WNEHZO8NCDSM
6667,true,11,58.0,48,13,2020-03-19 03:46:29,2020-03-19 03:46:44,true,A1F2QH2LX69A2D
6668,false,1,90.0,85,12,2020-03-19 03:46:35,2020-03-19 03:46:54,false,A2WNEHZO8NCDSM
6669,true,12,50.0,44,28,2020-03-19 03:46:29,2020-03-19 03:46:52,true,A1F2QH2LX69A2D
6670,true,13,53.0,51,12,2020-03-19 03:46:29,2020-03-19 03:47:00,true,A1F2QH2LX69A2D
6671,true,14,53.0,53,24,2020-03-19 03:46:29,2020-03-19 03:47:09,true,A1F2QH2LX69A2D
6672,false,2,83.0,86,2,2020-03-19 03:47:12,2020-03-19 03:47:18,false,A2WNEHZO8NCDSM
6673,false,3,87.0,92,29,2020-03-19 03:47:12,2020-03-19 03:47:24,false,A2WNEHZO8NCDSM
6674,true,15,58.0,54,25,2020-03-19 03:46:29,2020-03-19 03:47:22,true,A1F2QH2LX69A2D
6675,false,4,61.0,85,3,2020-03-19 03:47:12,2020-03-19 03:47:31,false,A2WNEHZO8NCDSM
6676,false,5,58.0,87,9,2020-03-19 03:47:12,2020-03-19 03:47:37,false,A2WNEHZO8NCDSM
6677,true,16,59.0,51,8,2020-03-19 03:46:29,2020-03-19 03:47:34,true,A1F2QH2LX69A2D
6678,true,0,46.0,25,10,2020-03-19 03:47:32,2020-03-19 03:47:41,true,A3HQJM4EQ9WQ5L
6679,false,6,79.0,77,22,2020-03-19 03:47:12,2020-03-19 03:47:45,false,A2WNEHZO8NCDSM
6680,true,1,53.0,53,20,2020-03-19 03:47:32,2020-03-19 03:47:48,true,A3HQJM4EQ9WQ5L
6681,false,7,75.0,88,26,2020-03-19 03:47:54,2020-03-19 03:48:01,false,A2WNEHZO8NCDSM
6682,false,8,80.0,89,7,2020-03-19 03:47:54,2020-03-19 03:48:39,false,A2WNEHZO8NCDSM
6683,false,0,95.0,17,29,2020-03-19 03:49:32,2020-03-19 03:50:56,true,A11MCPY8W4U6FL
6684,true,2,58.0,52,21,2020-03-19 03:50:39,2020-03-19 03:50:52,true,A3HQJM4EQ9WQ5L
6685,true,3,66.0,48,22,2020-03-19 03:50:39,2020-03-19 03:51:06,true,A3HQJM4EQ9WQ5L
6686,true,4,72.0,54,5,2020-03-19 03:50:39,2020-03-19 03:51:16,true,A3HQJM4EQ9WQ5L
6687,true,5,63.0,54,11,2020-03-19 03:50:39,2020-03-19 03:51:25,true,A3HQJM4EQ9WQ5L
6688,true,6,57.0,39,31,2020-03-19 03:50:39,2020-03-19 03:51:35,true,A3HQJM4EQ9WQ5L
6689,true,1,7.0,100,3,2020-03-19 03:49:32,2020-03-19 03:51:54,true,A11MCPY8W4U6FL
6690,false,2,14.0,2,20,2020-03-19 03:52:12,2020-03-19 03:54:38,false,A11MCPY8W4U6FL
6691,false,9,77.0,83,23,2020-03-19 03:47:54,2020-03-19 03:55:31,false,A2WNEHZO8NCDSM
6692,false,10,87.0,86,14,2020-03-19 03:47:54,2020-03-19 03:55:40,false,A2WNEHZO8NCDSM
6693,false,11,79.0,81,10,2020-03-19 03:55:52,2020-03-19 03:55:58,false,A2WNEHZO8NCDSM
6694,false,3,65.0,34,4,2020-03-19 03:52:12,2020-03-19 03:56:17,false,A11MCPY8W4U6FL
6695,false,12,88.0,85,24,2020-03-19 03:55:52,2020-03-19 03:56:28,false,A2WNEHZO8NCDSM
6696,true,7,56.0,47,25,2020-03-19 03:56:35,2020-03-19 03:56:44,true,A3HQJM4EQ9WQ5L
6697,true,8,67.0,78,16,2020-03-19 03:56:35,2020-03-19 03:56:52,true,A3HQJM4EQ9WQ5L
6698,true,9,66.0,73,15,2020-03-19 03:56:35,2020-03-19 03:56:59,true,A3HQJM4EQ9WQ5L
6699,true,10,57.0,72,23,2020-03-19 03:56:35,2020-03-19 03:57:11,true,A3HQJM4EQ9WQ5L
6700,false,4,94.0,50,25,2020-03-19 03:52:12,2020-03-19 03:57:24,true,A11MCPY8W4U6FL
6701,true,5,54.0,94,11,2020-03-19 03:52:12,2020-03-19 03:58:20,true,A11MCPY8W4U6FL
6702,true,6,93.0,98,16,2020-03-19 03:52:12,2020-03-19 03:58:54,true,A11MCPY8W4U6FL
6703,true,7,24.0,98,21,2020-03-19 03:59:07,2020-03-19 04:00:25,true,A11MCPY8W4U6FL
6704,true,8,23.0,57,1,2020-03-19 03:59:07,2020-03-19 04:02:56,true,A11MCPY8W4U6FL
6705,false,9,89.0,1,18,2020-03-19 03:59:07,2020-03-19 04:04:19,false,A11MCPY8W4U6FL
6706,true,10,99.0,56,26,2020-03-19 03:59:07,2020-03-19 04:05:51,true,A11MCPY8W4U6FL
6707,false,11,99.0,1,31,2020-03-19 04:06:10,2020-03-19 04:06:50,false,A11MCPY8W4U6FL
6708,true,12,32.0,99,17,2020-03-19 04:06:10,2020-03-19 04:07:52,true,A11MCPY8W4U6FL
6709,true,13,95.0,92,12,2020-03-19 04:06:10,2020-03-19 04:08:41,true,A11MCPY8W4U6FL
6710,false,14,88.0,19,19,2020-03-19 04:06:10,2020-03-19 04:09:37,true,A11MCPY8W4U6FL
6711,false,15,21.0,11,10,2020-03-19 04:06:10,2020-03-19 04:10:14,false,A11MCPY8W4U6FL
6712,false,16,38.0,34,7,2020-03-19 04:06:10,2020-03-19 04:11:14,true,A11MCPY8W4U6FL
6713,true,0,21.0,82,23,2020-03-19 04:08:10,2020-03-19 04:11:33,true,A1L1NNFVKS3G8T
6714,true,17,99.0,69,30,2020-03-19 04:11:25,2020-03-19 04:12:00,true,A11MCPY8W4U6FL
6715,false,18,62.0,4,9,2020-03-19 04:11:25,2020-03-19 04:12:31,true,A11MCPY8W4U6FL
6716,true,1,68.0,74,30,2020-03-19 04:08:10,2020-03-19 04:12:40,true,A1L1NNFVKS3G8T
6717,false,19,10.0,2,6,2020-03-19 04:11:25,2020-03-19 04:13:01,false,A11MCPY8W4U6FL
6718,false,20,51.0,4,27,2020-03-19 04:11:25,2020-03-19 04:13:40,false,A11MCPY8W4U6FL
6719,false,21,14.0,2,5,2020-03-19 04:11:25,2020-03-19 04:14:03,false,A11MCPY8W4U6FL
6720,true,0,78.0,67,27,2020-03-19 04:10:22,2020-03-19 04:14:46,true,A3AQIQ6S2KJFFM
6721,true,1,68.0,71,25,2020-03-19 04:10:22,2020-03-19 04:14:58,false,A3AQIQ6S2KJFFM
6722,true,22,79.0,91,28,2020-03-19 04:14:11,2020-03-19 04:15:09,true,A11MCPY8W4U6FL
6723,true,2,76.0,79,4,2020-03-19 04:13:18,2020-03-19 04:15:25,true,A1L1NNFVKS3G8T
6724,true,23,14.0,83,8,2020-03-19 04:14:11,2020-03-19 04:15:46,true,A11MCPY8W4U6FL
6725,false,24,70.0,24,13,2020-03-19 04:14:11,2020-03-19 04:16:30,false,A11MCPY8W4U6FL
6726,true,3,85.0,78,6,2020-03-19 04:13:18,2020-03-19 04:16:31,true,A1L1NNFVKS3G8T
6727,true,2,87.0,71,2,2020-03-19 04:16:23,2020-03-19 04:16:45,true,A3AQIQ6S2KJFFM
6728,true,4,62.0,79,28,2020-03-19 04:13:18,2020-03-19 04:16:50,true,A1L1NNFVKS3G8T
6729,false,25,12.0,16,2,2020-03-19 04:14:11,2020-03-19 04:17:12,false,A11MCPY8W4U6FL
6730,true,3,66.0,83,30,2020-03-19 04:16:23,2020-03-19 04:17:16,false,A3AQIQ6S2KJFFM
6731,true,5,87.0,67,25,2020-03-19 04:13:18,2020-03-19 04:17:08,true,A1L1NNFVKS3G8T
6732,true,6,61.0,78,15,2020-03-19 04:13:18,2020-03-19 04:17:18,true,A1L1NNFVKS3G8T
6733,true,4,68.0,48,6,2020-03-19 04:16:23,2020-03-19 04:17:37,true,A3AQIQ6S2KJFFM
