,uid,scenario,physical,document,witness,character
11499,A2FMSGRVFC2OL7,3,none,clear_in,clear_in,clear_in
11500,A2FMSGRVFC2OL7,29,none,none,clear_in,none
11501,A2683ZVNWI119A,15,none,none,clear_in,clear_in
11502,A2683ZVNWI119A,8,clear_in,none,none,none
11503,A2683ZVNWI119A,26,clear_in,none,clear_in,none
11504,A2683ZVNWI119A,31,none,clear_in,clear_in,none
11505,A2683ZVNWI119A,3,clear_in,clear_in,none,clear_in
11506,A2683ZVNWI119A,22,clear_in,clear_in,clear_in,none
11507,A2683ZVNWI119A,9,none,clear_in,clear_in,clear_in
11508,A2683ZVNWI119A,4,clear_in,clear_in,none,none
11509,A2683ZVNWI119A,6,clear_in,clear_in,clear_in,clear_in
11510,A2683ZVNWI119A,19,clear_in,none,clear_in,clear_in
11511,A2683ZVNWI119A,28,none,clear_in,none,clear_in
11512,A2683ZVNWI119A,12,none,none,clear_in,none
11513,A2683ZVNWI119A,21,none,clear_in,none,none
11514,A2683ZVNWI119A,25,clear_in,none,none,clear_in
11515,A2683ZVNWI119A,5,clear_in,none,none,none
11516,A2683ZVNWI119A,7,none,clear_in,none,none
11517,A2683ZVNWI119A,24,clear_in,clear_in,clear_in,clear_in
11518,A2683ZVNWI119A,29,none,clear_in,none,clear_in
11519,A2683ZVNWI119A,30,none,none,clear_in,clear_in
11520,A2683ZVNWI119A,14,clear_in,none,clear_in,none
11521,A2683ZVNWI119A,17,clear_in,clear_in,clear_in,none
11522,A2683ZVNWI119A,16,clear_in,clear_in,none,clear_in
11523,A2683ZVNWI119A,27,none,clear_in,clear_in,none
11524,A2683ZVNWI119A,10,none,none,clear_in,none
11525,A2683ZVNWI119A,23,clear_in,clear_in,none,none
11526,A2683ZVNWI119A,1,clear_in,none,none,clear_in
11527,A2683ZVNWI119A,11,clear_in,none,clear_in,clear_in
11528,A2683ZVNWI119A,2,none,clear_in,clear_in,clear_in
11529,A2683ZVNWI119A,20,clear_in,none,clear_in,clear_in
11530,A2683ZVNWI119A,13,clear_in,clear_in,clear_in,clear_in
11531,A2683ZVNWI119A,18,clear_in,clear_in,none,clear_in
11532,A2N9Q1IHLP4LGI,6,none,clear_in,clear_in,none
11533,A2N9Q1IHLP4LGI,26,none,none,clear_in,none
11534,A2N9Q1IHLP4LGI,9,none,clear_in,none,clear_in
11535,A2N9Q1IHLP4LGI,2,none,clear_in,none,none
11536,A2N9Q1IHLP4LGI,8,clear_in,none,clear_in,none
11537,A2N9Q1IHLP4LGI,24,clear_in,none,clear_in,clear_in
11538,A2N9Q1IHLP4LGI,23,clear_in,none,none,none
11539,A2N9Q1IHLP4LGI,10,clear_in,clear_in,clear_in,none
11540,A2N9Q1IHLP4LGI,25,clear_in,clear_in,none,clear_in
11541,A2N9Q1IHLP4LGI,14,none,none,clear_in,clear_in
11542,A2N9Q1IHLP4LGI,4,clear_in,clear_in,clear_in,clear_in
11543,A2N9Q1IHLP4LGI,3,clear_in,none,none,clear_in
11544,A2N9Q1IHLP4LGI,21,clear_in,clear_in,none,none
11545,A2N9Q1IHLP4LGI,19,none,clear_in,clear_in,clear_in
11546,A2N9Q1IHLP4LGI,18,none,none,clear_in,none
11547,A2N9Q1IHLP4LGI,11,clear_in,none,none,clear_in
11548,A2N9Q1IHLP4LGI,5,clear_in,clear_in,clear_in,none
11549,A2N9Q1IHLP4LGI,22,clear_in,clear_in,clear_in,clear_in
11550,A2N9Q1IHLP4LGI,7,none,clear_in,clear_in,clear_in
11551,A2N9Q1IHLP4LGI,1,clear_in,none,none,none
11552,A2N9Q1IHLP4LGI,31,clear_in,clear_in,none,clear_in
11553,A2N9Q1IHLP4LGI,16,none,clear_in,none,none
11554,A2N9Q1IHLP4LGI,15,clear_in,clear_in,none,none
11555,A2N9Q1IHLP4LGI,28,none,clear_in,clear_in,none
11556,A2N9Q1IHLP4LGI,12,none,clear_in,none,clear_in
11557,A2N9Q1IHLP4LGI,17,clear_in,none,clear_in,none
11558,A2N9Q1IHLP4LGI,13,none,none,clear_in,clear_in
11559,A2N9Q1IHLP4LGI,30,clear_in,none,clear_in,clear_in
11560,A2N9Q1IHLP4LGI,27,none,clear_in,none,clear_in
11561,A2N9Q1IHLP4LGI,29,clear_in,clear_in,clear_in,none
11562,A2N9Q1IHLP4LGI,20,none,none,clear_in,clear_in
11563,A1VE6VNQJO0U88,21,none,clear_in,none,none
11564,A1VE6VNQJO0U88,6,clear_in,clear_in,clear_in,clear_in
11565,A1VE6VNQJO0U88,1,clear_in,none,none,clear_in
11566,A1VE6VNQJO0U88,15,none,clear_in,clear_in,clear_in
11567,A1VE6VNQJO0U88,4,none,none,clear_in,none
11568,A1VE6VNQJO0U88,5,clear_in,clear_in,none,none
11569,A1VE6VNQJO0U88,2,clear_in,none,clear_in,none
11570,A1VE6VNQJO0U88,20,none,none,clear_in,clear_in
11571,A1VE6VNQJO0U88,14,none,clear_in,none,clear_in
11572,A1VE6VNQJO0U88,23,clear_in,none,none,none
11573,A1VE6VNQJO0U88,7,clear_in,none,clear_in,clear_in
11574,A1VE6VNQJO0U88,8,clear_in,clear_in,none,clear_in
11575,A1VE6VNQJO0U88,25,clear_in,clear_in,clear_in,none
11576,A1VE6VNQJO0U88,18,none,clear_in,clear_in,none
11577,A1VE6VNQJO0U88,10,none,none,clear_in,none
11578,A1VE6VNQJO0U88,19,none,clear_in,none,none
11579,A1VE6VNQJO0U88,31,none,clear_in,clear_in,none
11580,A1VE6VNQJO0U88,17,clear_in,none,clear_in,clear_in
11581,A1VE6VNQJO0U88,24,clear_in,none,clear_in,none
11582,A1VE6VNQJO0U88,30,clear_in,clear_in,clear_in,clear_in
11583,A1VE6VNQJO0U88,12,none,none,clear_in,clear_in
11584,A1VE6VNQJO0U88,13,clear_in,clear_in,none,clear_in
11585,A1VE6VNQJO0U88,28,clear_in,none,none,clear_in
11586,A1VE6VNQJO0U88,11,clear_in,clear_in,none,none
11587,A1VE6VNQJO0U88,3,none,clear_in,clear_in,clear_in
11588,A1VE6VNQJO0U88,29,none,clear_in,none,clear_in
11589,A1VE6VNQJO0U88,22,clear_in,clear_in,clear_in,none
11590,A1VE6VNQJO0U88,27,clear_in,none,none,none
11591,A1VE6VNQJO0U88,16,clear_in,none,none,none
11592,A1VE6VNQJO0U88,9,clear_in,clear_in,none,clear_in
11593,A1VE6VNQJO0U88,26,clear_in,none,none,none
11594,A1IL2HYSSL4ZMV,6,clear_ex,ambiguous,clear_ex,clear_ex
11595,A1IL2HYSSL4ZMV,26,clear_in,ambiguous,none,clear_in
11596,A1IL2HYSSL4ZMV,17,none,clear_ex,clear_ex,none
11597,A1IL2HYSSL4ZMV,16,clear_in,clear_ex,clear_ex,clear_in
11598,A1IL2HYSSL4ZMV,4,clear_in,ambiguous,clear_ex,none
11599,A1IL2HYSSL4ZMV,19,clear_ex,clear_ex,clear_ex,clear_ex
11600,A1IL2HYSSL4ZMV,14,clear_ex,none,ambiguous,clear_ex
11601,A1IL2HYSSL4ZMV,21,none,none,none,clear_in
11602,A1IL2HYSSL4ZMV,25,clear_ex,none,clear_ex,clear_in
11603,A1IL2HYSSL4ZMV,13,clear_in,ambiguous,clear_in,clear_in
11604,A1IL2HYSSL4ZMV,7,clear_ex,clear_ex,ambiguous,clear_in
11605,A1IL2HYSSL4ZMV,3,clear_in,ambiguous,clear_ex,clear_ex
11606,A1IL2HYSSL4ZMV,28,none,clear_ex,clear_in,clear_ex
11607,A1IL2HYSSL4ZMV,11,clear_in,clear_ex,clear_in,none
11608,A1IL2HYSSL4ZMV,22,none,clear_in,clear_ex,none
11609,A1IL2HYSSL4ZMV,24,ambiguous,clear_ex,ambiguous,clear_ex
11610,A1IL2HYSSL4ZMV,27,clear_in,clear_in,ambiguous,none
11611,A1IL2HYSSL4ZMV,29,clear_in,clear_ex,none,clear_in
11612,A1IL2HYSSL4ZMV,10,ambiguous,ambiguous,ambiguous,clear_in
11613,A1IL2HYSSL4ZMV,23,ambiguous,ambiguous,none,none
11614,A1IL2HYSSL4ZMV,31,none,clear_ex,clear_in,none
11615,A1IL2HYSSL4ZMV,8,ambiguous,clear_ex,none,clear_ex
11616,A1IL2HYSSL4ZMV,9,clear_in,clear_ex,ambiguous,none
11617,A1IL2HYSSL4ZMV,20,clear_in,none,clear_in,clear_ex
11618,A1IL2HYSSL4ZMV,30,clear_in,none,ambiguous,clear_ex
11619,A1IL2HYSSL4ZMV,12,clear_in,clear_ex,clear_in,clear_ex
11620,A1IL2HYSSL4ZMV,1,clear_in,none,none,clear_ex
11621,A1IL2HYSSL4ZMV,15,none,none,clear_ex,clear_in
11622,A1IL2HYSSL4ZMV,5,clear_ex,clear_in,clear_ex,clear_in
11623,A1IL2HYSSL4ZMV,18,clear_in,ambiguous,ambiguous,clear_in
11624,A1IL2HYSSL4ZMV,2,clear_ex,clear_ex,clear_in,none
11625,A1WUFHQ1YGHK3C,10,clear_in,none,none,clear_in
11626,A1WUFHQ1YGHK3C,14,none,clear_in,clear_in,clear_in
11627,A1WUFHQ1YGHK3C,18,clear_in,clear_in,none,clear_in
11628,A1WUFHQ1YGHK3C,22,none,clear_in,clear_in,none
11629,A1WUFHQ1YGHK3C,16,none,clear_in,none,clear_in
11630,A1WUFHQ1YGHK3C,8,none,clear_in,none,none
11631,A1WUFHQ1YGHK3C,26,clear_in,clear_in,clear_in,clear_in
11632,A1WUFHQ1YGHK3C,21,clear_in,none,clear_in,clear_in
11633,A1WUFHQ1YGHK3C,3,clear_in,none,clear_in,none
11634,A1WUFHQ1YGHK3C,17,clear_in,clear_in,clear_in,none
11635,A1WUFHQ1YGHK3C,24,clear_in,clear_in,none,none
11636,A1WUFHQ1YGHK3C,11,clear_in,none,none,none
11637,A1WUFHQ1YGHK3C,28,none,none,clear_in,none
11638,A1WUFHQ1YGHK3C,20,none,none,clear_in,clear_in
11639,A1WUFHQ1YGHK3C,1,clear_in,none,none,clear_in
11640,A1WUFHQ1YGHK3C,25,clear_in,clear_in,clear_in,clear_in
11641,A1WUFHQ1YGHK3C,23,none,clear_in,clear_in,clear_in
11642,A1WUFHQ1YGHK3C,4,clear_in,clear_in,none,clear_in
11643,A1WUFHQ1YGHK3C,19,clear_in,none,clear_in,none
11644,A1WUFHQ1YGHK3C,7,none,none,clear_in,none
11645,A1WUFHQ1YGHK3C,27,clear_in,none,none,none
11646,A1WUFHQ1YGHK3C,30,clear_in,none,clear_in,clear_in
11647,A1WUFHQ1YGHK3C,31,clear_in,clear_in,clear_in,none
11648,A1WUFHQ1YGHK3C,12,none,clear_in,none,none
11649,A1WUFHQ1YGHK3C,6,none,clear_in,none,clear_in
11650,A1WUFHQ1YGHK3C,15,none,clear_in,clear_in,none
11651,A1WUFHQ1YGHK3C,13,none,none,clear_in,clear_in
11652,A1WUFHQ1YGHK3C,9,clear_in,clear_in,none,none
11653,A1WUFHQ1YGHK3C,5,clear_in,clear_in,clear_in,clear_in
11654,A1WUFHQ1YGHK3C,29,clear_in,clear_in,clear_in,none
11655,A1WUFHQ1YGHK3C,2,clear_in,none,clear_in,clear_in
11656,AUB2Y2EREGBUZ%20,18,clear_in,clear_in,ambiguous,clear_in
11657,AUB2Y2EREGBUZ%20,22,clear_in,none,ambiguous,none
11658,AUB2Y2EREGBUZ%20,2,clear_in,clear_ex,clear_ex,clear_in
11659,AUB2Y2EREGBUZ%20,24,ambiguous,clear_in,ambiguous,clear_ex
11660,AUB2Y2EREGBUZ%20,27,clear_ex,clear_ex,clear_in,clear_in
11661,AUB2Y2EREGBUZ%20,17,clear_in,clear_ex,clear_in,clear_in
11662,AUB2Y2EREGBUZ%20,21,clear_ex,clear_in,clear_ex,clear_in
11663,AUB2Y2EREGBUZ%20,19,ambiguous,none,clear_in,clear_ex
11664,AUB2Y2EREGBUZ%20,9,ambiguous,ambiguous,clear_in,clear_in
11665,AUB2Y2EREGBUZ%20,5,none,clear_in,none,clear_in
11666,AUB2Y2EREGBUZ%20,26,ambiguous,clear_ex,clear_in,clear_in
11667,AUB2Y2EREGBUZ%20,11,clear_ex,none,clear_in,clear_in
11668,AUB2Y2EREGBUZ%20,1,clear_in,none,none,clear_in
11669,AUB2Y2EREGBUZ%20,3,clear_in,clear_in,clear_ex,none
11670,AUB2Y2EREGBUZ%20,30,clear_in,clear_ex,none,none
11671,AUB2Y2EREGBUZ%20,25,clear_in,none,clear_in,clear_ex
11672,AUB2Y2EREGBUZ%20,10,ambiguous,clear_ex,clear_in,clear_ex
11673,AUB2Y2EREGBUZ%20,8,clear_ex,ambiguous,clear_in,clear_ex
11674,AUB2Y2EREGBUZ%20,28,clear_ex,clear_in,none,none
11675,AUB2Y2EREGBUZ%20,7,clear_in,clear_ex,none,clear_in
11676,AUB2Y2EREGBUZ%20,4,clear_in,ambiguous,none,clear_in
11677,AUB2Y2EREGBUZ%20,14,clear_in,ambiguous,clear_ex,clear_ex
11678,AUB2Y2EREGBUZ%20,13,clear_in,clear_in,ambiguous,clear_ex
11679,AUB2Y2EREGBUZ%20,16,clear_in,none,none,clear_ex
11680,AUB2Y2EREGBUZ%20,6,ambiguous,clear_in,clear_in,clear_ex
11681,AUB2Y2EREGBUZ%20,29,none,clear_in,none,none
11682,AUB2Y2EREGBUZ%20,15,clear_in,clear_ex,ambiguous,clear_in
11683,AUB2Y2EREGBUZ%20,12,clear_in,clear_in,none,none
11684,AUB2Y2EREGBUZ%20,20,clear_in,ambiguous,clear_in,clear_in
11685,AUB2Y2EREGBUZ%20,31,ambiguous,clear_in,ambiguous,none
11686,AUB2Y2EREGBUZ%20,23,clear_in,none,ambiguous,clear_ex
11687,AN8KNI96ZSZSZ,12,clear_in,clear_in,none,none
11688,AN8KNI96ZSZSZ,6,clear_in,clear_in,clear_in,none
11689,AN8KNI96ZSZSZ,15,none,clear_in,none,clear_in
11690,AN8KNI96ZSZSZ,8,clear_in,none,none,none
11691,AN8KNI96ZSZSZ,9,none,none,clear_in,none
11692,AN8KNI96ZSZSZ,13,none,clear_in,none,none
11693,AN8KNI96ZSZSZ,31,clear_in,clear_in,none,clear_in
11694,AN8KNI96ZSZSZ,18,clear_in,none,clear_in,none
11695,AN8KNI96ZSZSZ,22,clear_in,clear_in,clear_in,clear_in
11696,AN8KNI96ZSZSZ,4,clear_in,none,clear_in,clear_in
11697,AN8KNI96ZSZSZ,21,none,none,clear_in,clear_in
11698,AN8KNI96ZSZSZ,1,none,clear_in,clear_in,none
11699,AN8KNI96ZSZSZ,16,none,clear_in,clear_in,clear_in
11700,AN8KNI96ZSZSZ,24,clear_in,none,none,clear_in
11701,AN8KNI96ZSZSZ,17,clear_in,clear_in,none,clear_in
11702,AN8KNI96ZSZSZ,2,none,none,clear_in,clear_in
11703,AN8KNI96ZSZSZ,3,clear_in,none,none,clear_in
11704,AN8KNI96ZSZSZ,19,none,clear_in,clear_in,clear_in
11705,AN8KNI96ZSZSZ,25,clear_in,none,none,none
11706,AN8KNI96ZSZSZ,7,clear_in,clear_in,clear_in,none
11707,AN8KNI96ZSZSZ,29,clear_in,none,clear_in,clear_in
11708,AN8KNI96ZSZSZ,14,none,clear_in,none,clear_in
11709,AN8KNI96ZSZSZ,27,none,clear_in,none,none
11710,AN8KNI96ZSZSZ,5,none,clear_in,clear_in,none
11711,AN8KNI96ZSZSZ,28,clear_in,none,clear_in,none
11712,AN8KNI96ZSZSZ,23,clear_in,clear_in,none,none
11713,AN8KNI96ZSZSZ,26,clear_in,clear_in,clear_in,clear_in
11714,AN8KNI96ZSZSZ,30,none,none,clear_in,none
11715,AN8KNI96ZSZSZ,10,clear_in,none,clear_in,none
11716,AN8KNI96ZSZSZ,11,none,none,clear_in,none
11717,AN8KNI96ZSZSZ,20,none,none,clear_in,none
11718,A3QLGMZOLGMBQ1,17,none,clear_ex,clear_in,clear_in
11719,A3QLGMZOLGMBQ1,21,clear_ex,clear_in,none,none
11720,A3QLGMZOLGMBQ1,4,clear_ex,clear_in,ambiguous,none
11721,A3QLGMZOLGMBQ1,27,clear_in,none,none,clear_ex
11722,A3QLGMZOLGMBQ1,9,clear_in,clear_in,clear_ex,clear_in
11723,A3QLGMZOLGMBQ1,29,clear_in,none,clear_in,clear_ex
11724,A3QLGMZOLGMBQ1,25,none,none,clear_in,clear_ex
11725,A3QLGMZOLGMBQ1,31,none,clear_ex,clear_in,none
11726,A3QLGMZOLGMBQ1,22,ambiguous,clear_in,ambiguous,none
11727,A3QLGMZOLGMBQ1,5,clear_in,clear_in,none,clear_ex
11728,A3QLGMZOLGMBQ1,6,clear_ex,clear_in,clear_in,clear_ex
11729,A3QLGMZOLGMBQ1,12,clear_in,ambiguous,clear_ex,clear_ex
11730,A3QLGMZOLGMBQ1,8,ambiguous,clear_in,none,none
11731,A3QLGMZOLGMBQ1,20,ambiguous,none,clear_in,clear_in
11732,A3QLGMZOLGMBQ1,19,clear_in,clear_ex,clear_in,clear_ex
11733,A3QLGMZOLGMBQ1,1,clear_in,clear_in,clear_ex,none
11734,A3QLGMZOLGMBQ1,26,clear_ex,clear_in,clear_in,none
11735,A3QLGMZOLGMBQ1,18,ambiguous,clear_ex,clear_in,clear_in
11736,A3QLGMZOLGMBQ1,7,clear_in,clear_ex,clear_in,clear_in
11737,A3QLGMZOLGMBQ1,14,ambiguous,none,clear_in,clear_ex
11738,A3QLGMZOLGMBQ1,11,clear_in,none,ambiguous,none
11739,A3QLGMZOLGMBQ1,28,ambiguous,ambiguous,clear_in,clear_ex
11740,A3QLGMZOLGMBQ1,13,none,clear_in,clear_in,clear_ex
11741,A3QLGMZOLGMBQ1,3,ambiguous,clear_ex,clear_in,none
11742,A3QLGMZOLGMBQ1,15,ambiguous,ambiguous,clear_in,clear_in
11743,A3QLGMZOLGMBQ1,16,clear_ex,clear_in,none,clear_in
11744,A3QLGMZOLGMBQ1,24,clear_in,clear_ex,ambiguous,clear_in
11745,A3QLGMZOLGMBQ1,2,none,clear_in,none,none
11746,A3QLGMZOLGMBQ1,10,none,clear_in,clear_ex,none
11747,A3QLGMZOLGMBQ1,23,none,none,clear_in,none
11748,A3QLGMZOLGMBQ1,30,clear_in,ambiguous,none,clear_ex
11749,A3NV59HZFMFZTY,16,clear_ex,clear_in,none,none
11750,A3NV59HZFMFZTY,27,ambiguous,clear_in,clear_ex,clear_ex
11751,A3NV59HZFMFZTY,5,none,none,clear_in,clear_in
11752,A3NV59HZFMFZTY,26,clear_ex,clear_in,clear_ex,clear_in
11753,A3NV59HZFMFZTY,8,clear_in,clear_in,ambiguous,clear_in
11754,A3NV59HZFMFZTY,7,clear_in,clear_ex,clear_in,none
11755,A3NV59HZFMFZTY,23,clear_ex,clear_in,ambiguous,clear_in
11756,A3NV59HZFMFZTY,10,ambiguous,clear_in,clear_in,none
11757,A3NV59HZFMFZTY,29,clear_in,none,ambiguous,none
11758,A3NV59HZFMFZTY,22,clear_ex,clear_ex,clear_in,clear_in
11759,A3NV59HZFMFZTY,6,clear_in,none,ambiguous,clear_ex
11760,A3NV59HZFMFZTY,13,clear_in,ambiguous,clear_in,clear_in
11761,A3NV59HZFMFZTY,18,clear_in,clear_ex,none,clear_in
11762,A3NV59HZFMFZTY,1,clear_in,clear_in,clear_ex,none
11763,A3NV59HZFMFZTY,30,ambiguous,clear_in,clear_in,clear_in
11764,A3NV59HZFMFZTY,3,none,clear_in,clear_in,clear_in
11765,A3NV59HZFMFZTY,31,clear_in,none,clear_in,clear_ex
11766,A3NV59HZFMFZTY,4,clear_in,none,none,clear_in
11767,A3NV59HZFMFZTY,15,clear_in,ambiguous,none,none
11768,A3NV59HZFMFZTY,21,clear_ex,clear_in,clear_in,clear_in
11769,A3NV59HZFMFZTY,24,ambiguous,clear_ex,clear_in,none
11770,A3NV59HZFMFZTY,2,clear_in,clear_in,none,clear_in
11771,A3NV59HZFMFZTY,17,none,clear_in,clear_ex,clear_in
11772,A3NV59HZFMFZTY,20,ambiguous,none,clear_in,clear_in
11773,A3NV59HZFMFZTY,9,clear_ex,ambiguous,clear_in,none
11774,A3NV59HZFMFZTY,25,none,clear_in,none,none
11775,A3NV59HZFMFZTY,11,clear_in,clear_ex,clear_in,clear_in
11776,A3NV59HZFMFZTY,12,clear_in,clear_ex,clear_ex,clear_in
11777,A3NV59HZFMFZTY,19,clear_ex,ambiguous,clear_in,clear_in
11778,A3NV59HZFMFZTY,14,clear_in,clear_in,clear_ex,clear_in
11779,A3NV59HZFMFZTY,28,clear_ex,clear_in,ambiguous,none
11780,A2Q1JUSJ9THUDZ,24,clear_in,none,clear_in,clear_ex
11781,A2Q1JUSJ9THUDZ,6,ambiguous,clear_in,clear_ex,none
11782,A2Q1JUSJ9THUDZ,22,clear_in,ambiguous,none,clear_ex
11783,A2Q1JUSJ9THUDZ,23,ambiguous,clear_ex,clear_in,clear_in
11784,A2Q1JUSJ9THUDZ,13,clear_ex,clear_in,clear_in,none
11785,A2Q1JUSJ9THUDZ,25,none,clear_ex,clear_in,none
11786,A2Q1JUSJ9THUDZ,10,none,clear_in,ambiguous,clear_in
11787,A2Q1JUSJ9THUDZ,19,clear_in,clear_in,clear_ex,none
11788,A2Q1JUSJ9THUDZ,11,none,clear_in,clear_in,clear_in
11789,A2Q1JUSJ9THUDZ,27,ambiguous,clear_ex,clear_in,none
11790,A2Q1JUSJ9THUDZ,12,none,clear_in,none,none
11791,A2Q1JUSJ9THUDZ,9,clear_in,clear_ex,clear_in,none
11792,A2Q1JUSJ9THUDZ,1,ambiguous,clear_in,clear_in,clear_in
11793,A2Q1JUSJ9THUDZ,16,ambiguous,clear_in,clear_in,none
11794,A2Q1JUSJ9THUDZ,3,clear_in,clear_ex,ambiguous,clear_in
11795,A2Q1JUSJ9THUDZ,8,clear_in,clear_ex,ambiguous,clear_ex
11796,A2Q1JUSJ9THUDZ,20,clear_in,ambiguous,clear_ex,clear_in
11797,A2Q1JUSJ9THUDZ,2,clear_in,clear_in,ambiguous,clear_ex
11798,A2Q1JUSJ9THUDZ,29,clear_in,none,clear_ex,none
11799,A2Q1JUSJ9THUDZ,14,clear_ex,none,clear_in,clear_in
11800,A2Q1JUSJ9THUDZ,21,clear_ex,clear_in,ambiguous,clear_ex
11801,A2Q1JUSJ9THUDZ,5,clear_ex,ambiguous,clear_in,none
11802,A2Q1JUSJ9THUDZ,30,clear_in,none,clear_in,clear_in
11803,A2Q1JUSJ9THUDZ,26,none,none,clear_in,clear_in
11804,A2Q1JUSJ9THUDZ,7,none,clear_in,clear_in,none
11805,A2Q1JUSJ9THUDZ,15,ambiguous,none,clear_in,clear_in
11806,A2Q1JUSJ9THUDZ,18,clear_ex,clear_in,ambiguous,clear_in
11807,A2Q1JUSJ9THUDZ,31,none,clear_in,clear_in,clear_ex
11808,A2Q1JUSJ9THUDZ,28,clear_ex,clear_in,clear_ex,clear_in
11809,A2Q1JUSJ9THUDZ,4,clear_ex,clear_ex,clear_in,clear_in
11810,A2Q1JUSJ9THUDZ,17,clear_ex,clear_in,clear_in,clear_in
11811,A10042UW3Q59GF,21,clear_in,none,clear_ex,none
11812,A10042UW3Q59GF,31,clear_ex,ambiguous,none,none
11813,A10042UW3Q59GF,3,clear_in,ambiguous,clear_in,none
11814,A10042UW3Q59GF,26,ambiguous,clear_in,ambiguous,clear_in
11815,A10042UW3Q59GF,11,none,clear_ex,clear_in,clear_ex
11816,A10042UW3Q59GF,20,clear_in,ambiguous,ambiguous,none
11817,A10042UW3Q59GF,15,ambiguous,clear_ex,ambiguous,none
11818,A10042UW3Q59GF,5,ambiguous,none,clear_ex,none
11819,A10042UW3Q59GF,18,ambiguous,clear_ex,none,none
11820,A10042UW3Q59GF,22,none,clear_in,ambiguous,clear_in
11821,A10042UW3Q59GF,12,ambiguous,ambiguous,ambiguous,clear_in
11822,A10042UW3Q59GF,4,clear_in,ambiguous,none,clear_in
11823,A10042UW3Q59GF,29,clear_ex,none,clear_in,clear_in
11824,A10042UW3Q59GF,16,ambiguous,clear_ex,clear_ex,none
11825,A10042UW3Q59GF,8,clear_in,clear_ex,none,none
11826,A10042UW3Q59GF,27,ambiguous,ambiguous,none,none
11827,A10042UW3Q59GF,28,clear_in,clear_in,none,none
11828,A10042UW3Q59GF,25,none,ambiguous,clear_ex,none
11829,A10042UW3Q59GF,23,clear_ex,none,clear_ex,none
11830,A10042UW3Q59GF,14,none,none,ambiguous,clear_in
11831,A10042UW3Q59GF,10,none,clear_ex,clear_ex,none
11832,A10042UW3Q59GF,30,none,clear_ex,ambiguous,none
11833,A10042UW3Q59GF,17,clear_in,none,none,clear_in
11834,A10042UW3Q59GF,13,clear_in,clear_ex,none,clear_ex
11835,A10042UW3Q59GF,24,none,none,clear_ex,none
11836,A10042UW3Q59GF,2,clear_in,none,ambiguous,none
11837,A10042UW3Q59GF,19,clear_in,ambiguous,none,clear_ex
11838,A10042UW3Q59GF,7,clear_ex,ambiguous,ambiguous,none
11839,A10042UW3Q59GF,1,ambiguous,none,ambiguous,none
11840,A10042UW3Q59GF,6,clear_in,ambiguous,clear_in,clear_in
11841,A10042UW3Q59GF,9,clear_in,none,ambiguous,clear_ex
11842,A1W6F491X6GI60,4,ambiguous,clear_in,ambiguous,clear_ex
11843,A1W6F491X6GI60,14,clear_ex,ambiguous,clear_in,none
11844,A1W6F491X6GI60,24,clear_in,none,ambiguous,clear_ex
11845,A1W6F491X6GI60,23,ambiguous,clear_ex,clear_in,clear_ex
11846,A1W6F491X6GI60,20,clear_in,none,clear_in,clear_ex
11847,A1W6F491X6GI60,30,ambiguous,clear_in,clear_in,clear_ex
11848,A1W6F491X6GI60,21,clear_ex,clear_in,none,none
11849,A1W6F491X6GI60,3,none,ambiguous,clear_in,clear_ex
11850,A1W6F491X6GI60,27,clear_ex,none,clear_in,clear_in
11851,A1W6F491X6GI60,5,none,clear_in,clear_ex,clear_in
11852,A1W6F491X6GI60,18,clear_ex,clear_in,ambiguous,clear_in
11853,A1W6F491X6GI60,11,clear_in,clear_in,ambiguous,clear_in
11854,A1W6F491X6GI60,22,none,clear_ex,clear_in,clear_in
11855,A1W6F491X6GI60,2,clear_in,none,clear_ex,clear_in
11856,A1W6F491X6GI60,12,clear_in,clear_in,clear_ex,clear_ex
11857,A1W6F491X6GI60,8,ambiguous,clear_in,none,clear_ex
11858,A1W6F491X6GI60,9,ambiguous,clear_ex,clear_in,clear_in
11859,A1W6F491X6GI60,19,clear_in,ambiguous,clear_in,none
11860,A1W6F491X6GI60,6,clear_in,clear_ex,clear_in,clear_ex
11861,A1W6F491X6GI60,31,clear_in,ambiguous,ambiguous,none
11862,A1W6F491X6GI60,7,ambiguous,ambiguous,clear_in,none
11863,A1W6F491X6GI60,28,clear_in,none,ambiguous,clear_in
11864,A1W6F491X6GI60,26,none,clear_in,clear_in,clear_in
11865,A1W6F491X6GI60,16,ambiguous,clear_ex,clear_in,none
11866,A1W6F491X6GI60,17,none,clear_in,ambiguous,clear_in
11867,A1W6F491X6GI60,1,clear_ex,clear_ex,clear_in,clear_in
11868,A1W6F491X6GI60,10,ambiguous,clear_in,clear_ex,none
11869,A1W6F491X6GI60,13,clear_in,clear_ex,none,none
11870,A1W6F491X6GI60,15,clear_in,ambiguous,clear_ex,clear_ex
11871,A1W6F491X6GI60,29,clear_in,ambiguous,clear_ex,none
11872,A1W6F491X6GI60,25,clear_ex,clear_in,clear_in,clear_in
11873,A3RS5AQ7UMX23R,16,none,clear_in,clear_in,clear_in
11874,A3RS5AQ7UMX23R,23,clear_in,clear_in,none,clear_in
11875,A3RS5AQ7UMX23R,9,none,none,clear_in,none
11876,A3RS5AQ7UMX23R,29,clear_in,clear_in,clear_in,clear_in
11877,A3RS5AQ7UMX23R,24,clear_in,none,clear_in,none
11878,A3RS5AQ7UMX23R,11,clear_in,none,none,clear_in
